avg_speed,max_speed,braking_events,cornering_events,trip_duration,trip_risk_label
52.07395499329316,70.79993380559144,1,0,31.73953058162443,0
56.61828432245832,131.24372614961482,5,2,23.782375043646923,1
66.27174120973557,100.97784522552752,7,3,29.992206556740285,1
39.43835975154585,67.79030400466777,2,0,28.62474151424178,0
48.02042665115401,140.44843462698375,5,0,22.874617489713994,1
39.44633285459652,79.32879084328621,2,1,34.365792743095746,0
48.43570817536282,78.81639756949451,2,1,27.797477205632376,0
47.917386386248,58.8222115976303,2,4,42.222913762912526,0
52.16059540174204,90.63992116299015,4,6,33.3030183182961,1
56.246033298698755,120.44800384886739,7,6,32.85303053355977,1
64.46956226337456,113.9304221993858,8,10,11.146869145572014,1
33.927282551367966,64.660908986832,3,2,22.964279868925416,0
49.80384714154104,130.18113902578116,9,2,25.35969787437025,1
54.507689974769846,137.45064082745324,7,3,28.02646899940238,1
40.970538154766786,64.68785705392402,2,1,32.4193832559402,0
51.135100333929046,134.6406107903392,3,5,34.7964049888064,1
32.666074046921615,64.98597853114363,4,0,26.099004354412685,0
64.69678341040236,103.020997986085,1,2,19.432026457716358,1
36.08373353831882,66.77938483794324,4,1,28.377545210855533,0
30.453219562463538,83.1830232485267,0,1,26.61664598375993,0
47.94772775847681,90.51666162785241,5,2,20.890193105658966,1
44.08003424387212,78.65198608001276,2,0,30.833308435286614,0
39.77628409618701,57.86058293842617,4,1,30.706285700437316,0
62.41568720137412,111.7888871584969,5,5,24.88402113124236,1
49.08715204945313,112.02183374566008,6,5,27.46983550206834,1
31.26273457652467,68.71958293725389,3,0,27.266599577063673,0
41.24110293150168,65.40639100459757,2,3,25.75077815267604,0
31.18479922318633,73.24083969394795,0,2,28.074588597918417,0
43.48103182406709,88.48956094945345,0,1,35.632825147738785,0
38.13583423954117,87.26963851233405,3,1,28.001819071926988,0
60.822868623458675,122.24012866589821,3,5,11.750664756869638,1
41.785077429825236,63.070904047393455,4,0,33.73646802561631,0
35.18492186966937,79.77180000813073,0,1,28.882686073370746,0
35.0885298287266,70.58984221589597,1,1,32.23436250401349,0
75.07200910055886,130.21559394066782,9,6,30.782768856857093,1
39.7614432192901,69.96397460909432,3,0,24.208176554037287,0
62.95411022119924,97.4125139200407,1,3,24.650628368711867,1
56.75111714381278,121.451323776582,9,3,13.696750963960683,1
38.10297750507079,73.32065249164407,2,0,20.409501997481037,0
46.99677718293001,79.24633682912769,0,1,39.059900620674355,0
38.811524376551795,71.92234764195231,1,0,30.509281476309933,0
45.13493131659866,81.05900424357309,1,2,27.180262559708783,0
45.154997612479754,79.31280119116198,1,0,22.459233552262585,0
49.935840709869304,133.1870748605931,6,6,21.02457764989833,1
76.36523638141723,127.9551435250587,5,2,27.131445411761014,1
58.452578971350356,123.27583481316262,5,3,34.02204397644412,1
60.62207935992864,120.08907254122724,6,3,31.010819580259383,1
37.28858831118668,52.03261987021946,1,1,37.451897350964906,0
26.937254936531993,79.50369682396904,2,0,26.483280991462962,0
69.02224200507119,121.29166302388467,5,5,19.771537004508826,1
37.64034067105283,80.88950596967366,0,2,26.34816684141432,0
72.78657446112827,131.003217202588,2,7,13.842253891236904,1
55.38990456777382,134.6004892872842,6,3,29.367271601536036,1
60.185567828459,140.26523628730502,5,5,14.41229724290787,1
50.214889484724615,124.60426125168789,6,4,16.34100769046556,1
76.33806272408634,128.58188576412584,3,4,29.171519429274163,1
47.4805111671278,65.24011397613633,1,1,24.33665474061552,0
60.74348522146382,111.75112751303482,4,5,21.429552349327423,1
43.6632003860779,69.19283419891417,2,0,34.581638373512405,0
35.24825908449132,61.294273837382434,2,0,25.07863812353748,0
47.57258781294791,77.73083189177527,1,0,32.75026049512276,0
52.26729687211748,118.9781486224807,7,4,27.547794415969168,1
34.51348736183578,64.11133173261304,1,1,25.8136878447515,0
56.74094906094551,142.07090322523206,2,4,23.557128449231513,1
48.26475243718465,122.88171400618003,9,5,25.660848673829122,1
60.40429074234329,142.3470394735703,5,1,23.610608790394572,1
61.34921094088156,130.14535571512363,10,6,24.736190154804333,1
59.40008304698223,107.13648638780784,2,5,25.022034088344288,1
45.42239791536535,64.22469906492447,2,2,25.568898281952972,0
70.73744104995883,90.98868381810635,6,4,21.304041847640704,1
56.94808468140726,100.19259834892452,6,3,34.20942303531771,1
39.58924410803716,81.17295831588127,3,3,30.98260584850735,0
41.51342674497993,64.65851650311903,2,0,24.496103585816577,0
34.03037496800472,71.42943094763707,4,0,26.061081240458805,0
66.15974985068178,108.37555763904022,1,7,34.57665965770428,1
39.76539710560408,74.77040827223121,1,0,19.524212386600073,0
79.67897588023504,131.7224585919095,2,2,22.783243178460253,1
61.20481994275707,97.45429710963779,6,4,31.969856280592534,1
60.94165934768766,94.9235809000775,2,7,29.49196471633929,1
63.64897327001911,95.55400252130707,2,6,28.894163084255446,1
70.81762143093715,126.36100292277676,7,3,25.276129337685177,1
43.66117253566327,67.86607781392851,2,1,20.910103873064227,0
61.799606755513224,111.42824093018622,8,3,31.763199141633585,1
64.1457516035633,112.40716408371996,9,1,23.743397975892638,1
41.05908539487239,61.797586705512984,2,0,29.87986070959698,0
49.37197976787901,130.20323183854237,7,1,23.608051795376443,1
43.110349951530246,83.28933319535409,1,2,34.833802313044735,0
51.37189806908322,117.37058205143981,4,5,27.795223212033918,1
40.36717259620559,66.63621336889597,2,1,23.53429228120676,0
54.36217251511293,96.93622805326237,4,3,23.98566794642998,1
44.35562351715846,66.73976467832159,3,1,30.092091895947757,0
66.02145852228846,102.18801897392342,10,2,32.056028030052815,1
50.13201932844078,97.65543867845835,3,2,33.769898440992385,1
35.91299551546325,63.90432171164017,2,0,35.2225699312173,0
35.96282299265193,68.50994800636134,4,2,25.522219532268327,0
65.93055853526332,128.0318812111445,7,1,33.46307139230698,1
55.17900556308354,120.02674561656913,7,6,14.28061570229283,1
63.553161368698056,132.23631729978104,8,3,29.217314053976544,1
68.12502307195577,122.81189073133366,8,7,29.591077254023737,1
57.44138977688995,122.16465029152619,4,5,12.164059626593957,1
52.217883865919994,126.0993305133401,4,6,20.628426814379957,1
47.92823246442866,77.79566727240382,2,1,28.459828579071292,0
30.833294177467835,69.7191613440702,0,1,25.887900338088997,0
55.61675756634452,99.9620639374708,7,3,30.06895591520148,1
66.02707567987754,122.00683594297658,8,4,40.40973498601554,1
58.5826550790819,123.73340953699885,4,5,22.2619053942301,1
35.046538056811485,76.29413584886788,1,1,36.570047373219495,0
56.75199468873206,81.79901832356722,8,6,36.0702460643833,1
37.32020427295354,75.40024231616923,1,4,29.97201990585477,0
41.86217323491106,62.09933674864722,2,0,27.989666277416646,0
50.584303097840255,147.30815861912723,5,5,32.150607749473046,1
30.16821705311999,90.56207129940321,2,0,24.483958171391585,0
65.56132198664112,114.3654950892399,5,4,15.866281766969355,1
34.57087435557408,76.79373282956503,3,0,24.25602982420672,0
70.94903697677702,105.01490651160216,4,2,28.220380390125108,1
58.49712479193025,136.78341896896004,10,5,33.92099898681307,1
34.2723089100054,56.366273752788416,3,1,22.996630044407183,0
84.90328160835072,132.12054284103107,4,4,19.06354081378644,1
62.509785463175255,97.73092812120521,3,8,26.043277904374982,1
55.1331938825653,128.8879546097664,5,3,30.059788264898586,1
48.101120666194056,126.16010959912198,5,3,15.351378693755183,1
47.827620146171704,69.34249738927012,2,2,32.200072250266665,0
39.08401690639806,75.3450564848055,5,0,34.43827712936918,0
31.1856653556448,81.44135202616418,0,1,29.62783285449977,0
58.53403805432575,98.37134465832287,5,3,31.62150709689265,1
29.301896719618803,63.70525039075749,2,1,32.98860233456304,0
40.82597190060289,75.68936674469641,1,2,30.909331275292477,0
41.01911363763733,75.59109202614528,0,0,34.362707957152395,0
57.160413866074734,156.9112939306257,5,6,25.895490416622053,1
42.71680096189967,63.37376241054153,2,0,32.852993342965796,0
45.155314569940266,71.08542676028438,2,0,33.47498950388437,0
41.65990165284507,71.90499679779066,2,3,34.4433137677548,0
35.999807178011764,69.36475425384644,3,0,28.62148903539567,0
45.22948357747935,55.51943627959311,2,1,25.786287049925292,0
44.61985229292202,64.97724825492114,2,0,27.536223944029604,0
40.952119449625286,74.49218721285034,1,1,32.26754356277234,0
39.12822871048582,72.25307922040942,2,1,28.152365355833208,0
70.42622429852851,128.79248700589176,2,7,22.113103272484636,1
29.66072636782004,74.52033344585769,1,1,23.799698537647078,0
35.97445380056854,79.57882228176976,4,2,32.04514026871318,0
43.10336048775339,71.77701000933254,6,1,23.323278206449494,0
36.46073661628408,62.182874793880316,0,0,34.39796293993183,0
35.7980423189728,76.76441816494771,0,1,31.062870153161075,0
49.084233171061754,106.07601242016005,10,6,31.47697324901782,1
43.79856147742084,69.05541285557997,4,1,32.09804986012059,0
36.47565773092255,52.70102168273153,0,0,28.845448731592224,0
75.60681441894343,124.0666055234555,3,4,20.810936935932673,1
41.619000638029725,67.0851002100651,1,2,35.74382850186052,0
36.801177362779335,59.97528068394105,2,1,24.491034010400533,0
34.4756860346874,72.20541427013868,2,0,35.89862604180355,0
62.07966394914953,120.79818295655309,4,4,19.25397985885967,1
58.88759744170241,138.07643480175042,3,4,18.107416506069164,1
53.6598124230783,113.64602127407734,8,6,15.440678170668955,1
61.88364636088892,64.67452062857333,7,2,25.76148354697776,1
46.484972732805545,69.77131937701118,1,2,27.17357611800459,0
37.268777758737585,73.91804005402547,1,0,25.029468834789036,0
48.774665358236206,70.18401630783438,5,1,31.01164398211401,0
41.70575987408322,72.7669079933002,3,0,34.13591624518012,0
57.00374192490173,115.17023450311123,8,5,25.761625967937857,1
39.44534032185245,79.76309126481102,2,1,26.20433669223151,0
51.441767655126796,96.89383404074479,9,7,27.339103353112087,1
36.89576200874442,68.3185618141521,3,1,27.639547111514364,0
42.79724537997519,72.36581750876198,1,1,36.848543889848905,0
40.23218274078074,56.40143859020081,3,3,33.731267830136105,0
67.35131883726663,113.10514841590505,7,7,17.44110286552959,1
39.249478892072474,83.52028476180715,1,1,31.410937037152134,0
64.73079393406721,109.14014502386087,4,3,23.632267541760832,1
36.32704211600976,61.89747562985619,3,2,31.897410285827537,0
51.207686203745126,146.94997802512526,5,5,21.184389390030866,1
68.4061943237769,102.5559151972063,7,1,22.4980946628051,1
46.94388091978866,106.425782505929,5,1,23.66831408910749,1
55.48643056111611,97.58943310065374,6,7,29.40422563735492,1
42.62132338821584,64.90804759514536,3,0,33.88765620407472,0
70.82455328133126,71.6847546602143,3,8,27.769191843340597,1
52.1567407216157,103.65975005121751,10,6,23.98324094021508,1
58.843290264111566,143.12958521757952,9,4,17.137634643872357,1
40.57430734106948,85.51262854732971,4,0,37.445225869422394,0
46.434874819247966,65.5536244175436,1,2,32.067174516118506,0
45.37716531552519,51.008236120845325,5,1,30.392146995093213,0
87.18501854130321,126.82599230302137,7,5,25.16968169837834,1
51.442690991900264,108.27279204961765,5,2,25.8492346257959,1
45.66885048433532,75.93556722280861,2,1,15.298056826678598,0
39.84530501422188,50.39841991706168,1,1,40.30279308308026,0
74.89005899184423,105.80586552404954,4,4,29.70838032610367,1
47.55701012927006,123.01267639673564,6,2,25.705537508513643,1
71.69803683227784,115.64319125658317,6,4,37.21208709052674,1
45.733119582809636,58.145376464049,2,0,32.60484082787414,0
60.30157258499138,129.89297204383706,6,4,37.365582602293436,1
42.77688408403454,63.77129503576716,1,4,37.102521239949276,0
53.45854082715893,102.99254464790468,6,4,32.644747487876984,1
63.25381975568891,105.57172706691077,6,7,25.970516285970593,1
48.02193883857085,139.2140936500009,6,4,32.20589170668728,1
43.0394825485827,71.86609123156359,0,2,35.36815874929886,0
44.263868375611096,74.84732817294474,4,1,25.768216725045633,0
54.589334788445996,91.42596333873172,3,5,26.80273207190289,1
44.38912584240057,65.66349673228153,0,0,28.288456806878003,0
63.76701005390746,125.44453938595002,12,4,30.43957580925679,1
66.09337749036001,132.38931233430097,5,6,15.64402049779556,1
42.6858921381288,77.12628483846429,1,1,33.79773234789021,0
44.3679470781769,70.09144345740137,2,1,28.172303515837285,0
62.029653755934504,106.54117608752826,5,6,15.753851512358777,1
44.40502595742061,89.244638140737,7,1,30.174263462910975,1
39.98958101289908,74.14541814379788,2,2,26.138479873367622,0
58.167351752626324,102.94450675278769,7,4,19.247296201050577,1
69.83992294750946,134.7402471415491,6,6,15.199504937718936,1
38.037644469695636,79.96570510579447,2,1,27.66752310385901,0
56.980612790957366,167.36656924566446,4,3,31.34751091052679,1
45.022964545632455,70.96828177409517,3,1,27.480766235875613,0
70.56147357758734,124.46407414195684,4,6,17.40940154080014,1
38.335697978087445,69.06613141100051,2,0,27.353339437758144,0
67.65036001673077,154.87009958779225,7,4,16.06564855561424,1
32.18727071556729,64.70947322653706,3,0,23.334213446731724,0
41.63910586421542,79.2427013953783,1,1,25.52326838818488,0
74.55817429850077,118.75366008385225,10,1,29.542173481326873,1
38.86869564413124,77.56053322078647,1,1,37.843893020514244,0
61.457365021696816,133.37816451855412,9,2,35.47729750193332,1
29.579435302507058,87.24696649761108,1,0,22.234339733155853,0
64.86272270988007,136.51995247334327,9,5,30.014380563782876,1
41.65286696312718,86.33948183523648,4,0,38.773877724232925,0
66.94755448476745,148.9171949615786,5,7,14.910184688372038,1
35.30060106836322,64.86133082663306,3,0,24.70393239055524,0
73.38821473374074,133.15031213812648,8,4,19.865197858318563,1
62.77050168179909,110.54927352977488,6,4,19.860866937152903,1
37.580570829728394,66.7965269180568,2,2,32.12082973200958,0
71.28171043851526,117.82385106444552,5,2,15.229475584652604,1
58.31742403596916,82.92660137528608,9,5,13.269457515944495,1
35.96818651431849,56.54416599895034,2,0,37.83898065598236,0
49.38397906279033,62.26210800896427,2,1,23.776726483442914,0
40.799281959987,59.72324859074042,4,1,25.28074647288141,0
43.402879699629054,118.62064826093601,6,3,25.112176976066124,1
42.993695079965704,60.79761470223623,3,0,24.86815396167054,0
57.80318138783649,133.0977471116791,7,6,42.48190588493898,1
58.44406812108179,129.98816735559586,8,1,15.292622524136199,1
45.60515333662236,70.00207064918197,0,0,29.953498394306926,0
51.27811935851399,117.86627357040321,4,3,22.2463239157874,1
45.73704665095803,66.95776118828186,2,0,22.945877509560624,0
60.058796603718,133.81223798819994,9,5,39.683866323037286,1
62.986788477691185,124.68567315699858,9,5,25.51237893701186,1
43.037834321656796,54.80820017013823,0,1,35.74636663142838,0
62.54117095208508,127.11063467268309,4,1,29.872457919539343,1
54.79474702931044,115.10028655217083,6,3,25.611300927451545,1
59.00571378270051,116.82923655273046,9,3,26.9110750224607,1
62.49192687038232,102.1835214012371,7,3,22.218737232140466,1
43.06920670737712,83.57880788099988,0,0,27.8334829654872,0
71.41844291431373,113.70847871012174,4,5,24.798381137279048,1
41.08229294790988,70.45571839903813,4,0,26.741998261970913,0
43.07885574885571,82.03884437168816,0,0,30.002639794282988,0
65.76895616700682,124.79331151829815,5,6,24.588170021079346,1
66.95302029774555,98.40609588254674,5,3,27.605167336562758,1
51.35674136577199,102.33875242126066,4,4,25.736950367367747,1
58.235472477861485,123.70359095124918,8,7,17.12361520583594,1
65.46659609212874,128.8611650326549,3,3,23.4592038812162,1
34.414293365617446,59.87905114202423,3,1,30.348734244205247,0
59.34197040262838,124.5967629444501,6,4,28.440118576260815,1
36.44350687619731,64.13435920437281,1,1,29.01232387151516,0
59.741784847179055,118.69372910785275,6,5,38.159121845947055,1
59.32231653709717,122.36602811417521,4,4,27.163048529420436,1
56.63279249140048,96.59370704284629,6,5,28.299738839354937,1
32.86810538859296,77.8136222236251,1,1,24.070697264348986,0
66.80063465934043,126.26521128359101,8,4,15.238534517985169,1
57.435523339790514,100.92868834312296,5,6,24.311249120741333,1
58.2325462004831,122.86686350754589,3,1,16.95204768971816,1
48.30650865304077,66.65752908849632,2,1,28.41076546744708,0
44.20764171019879,63.82363390605753,2,0,28.99625418223568,0
58.248912610750665,123.64670022425574,4,5,14.62438003425884,1
34.96942053458252,59.49088042171813,1,0,29.826575563066093,0
61.73933260549371,115.10064766371649,11,4,13.68879248812669,1
54.67360103918583,135.9777477018546,4,1,24.375576916158323,1
50.12154811643426,56.368259954071895,0,2,32.12943603096518,0
48.85215758283359,66.90907490803079,0,0,34.01906525688129,0
37.69961872933251,69.33612382410028,1,1,27.309813784312887,0
71.26895594756735,118.11380553756341,11,3,22.78028017198224,1
57.238682356401625,127.3388180261449,8,2,25.39104757891148,1
37.26746302745623,64.84282930066998,2,1,30.12109728336379,0
45.212458086697104,79.03532490625842,1,1,30.09500165531075,0
34.817120418218515,83.13068515588715,3,3,26.74793482645003,0
43.42115854643201,122.31047762525381,9,4,29.62294655158918,1
81.78358950179442,95.06827929672839,2,2,29.33764182713697,1
43.17723014157179,58.82581826486604,3,1,24.477943612442076,0
69.2133246643798,118.46845411662842,4,4,25.26287153662394,1
43.642967969589854,111.31523670090142,15,2,30.014316890017966,1
41.14657064217324,87.1266771283857,2,1,34.55681361087361,0
55.28086145795514,130.48033220275565,3,6,32.39911398063695,1
72.14658259653851,127.59682869761644,5,3,30.515518767472372,1
65.1587303164338,145.29977030501846,4,9,20.16901413715774,1
49.43843828670095,75.56553124533758,2,2,23.322592154500544,0
45.808243071102964,109.7092536444723,3,6,20.67951427346427,1
43.46459311515805,63.94139179241107,3,1,38.59688953103648,0
55.603163322681326,95.31611078937279,7,4,35.5388163433408,1
57.85787585020124,139.8405482998347,10,3,24.25997382709232,1
51.31098960654872,106.97608557602501,5,3,25.684693051653152,1
60.363931810646015,128.37504634817557,2,6,24.961077944463508,1
61.117229516522805,121.10005117167205,5,3,31.781389269769473,1
40.73396505992775,86.12220628255425,0,1,34.48419657932766,0
31.488933669599945,65.3718431366049,2,0,28.092379304042137,0
39.752681451737836,76.74819492166604,1,1,30.83226104106528,0
49.570156769333934,68.09317599236654,5,2,31.087164365898616,0
47.71533825929542,83.23263807151237,0,1,35.815818760774796,0
42.129218293149144,74.18205755887972,3,3,32.611253180088895,0
70.69325886207187,143.22958942536056,4,3,27.241516045641802,1
69.1694552243955,139.10558021716787,10,2,26.03948464639538,1
42.648465664527215,44.74281366397512,1,0,30.319783934554664,0
41.373709513731725,80.68959535275138,4,1,30.455941369218912,0
39.7714988445161,62.35008051243872,3,0,31.403182022450682,0
43.275203068908944,76.35661596750961,1,1,27.256254332925906,0
37.32099268473851,52.92642042407053,2,1,36.93628705526298,0
56.83962518264346,124.63570252536053,1,9,31.82640379179336,1
70.99587985142047,132.10014603246543,5,8,4.398009041697868,1
47.420580142679825,73.5561334878566,1,0,33.092441902282374,0
37.05045351067122,78.44283228097417,0,1,27.249423585317306,0
65.6251215778884,157.47645725582242,5,6,12.788045336713747,1
31.85203507011836,75.518636553095,3,0,31.28014867156938,0
50.92663083777768,135.4377065419195,5,2,33.13405392989847,1
26.72411976218265,73.45517943888767,1,0,29.193571441669953,0
61.43291209094774,106.9259670276405,10,3,20.88563866520188,1
59.02141294293804,144.69552594112497,1,4,42.791338927031546,1
41.90769281294666,76.36596325821829,0,1,24.28136896339669,0
64.57565057578,104.8930294229388,8,3,37.06571031184368,1
55.007210301394316,95.67908765816746,7,4,28.036244546204422,1
28.390217913290947,75.41842089336318,4,3,38.20579769545787,0
55.81717930370971,109.00648787262334,3,1,19.41022339808867,1
44.31798329623295,75.79643229322647,1,4,38.6944983189879,0
34.127647366166414,64.72223135754061,3,2,33.85719495957912,0
66.60738866424522,145.24971863891295,1,3,27.74937854135787,1
56.83016257518592,136.02569000541024,4,8,29.228846227119625,1
46.491958495451996,103.19928866295191,5,4,18.72708672419241,1
43.54501878794256,69.10264305712774,0,0,37.200586077247365,0
35.914556844659046,76.59245668432405,0,0,34.68785068813279,0
43.837173645764544,65.30525614065049,1,0,32.712800217929825,0
74.16564520587039,94.22793764435946,7,4,16.58037763748267,1
64.42519325103368,111.77699552749841,4,6,10.455317261006623,1
58.915789848169034,131.5847187666106,4,2,29.923191430203143,1
36.88650240089703,67.91877749642725,1,1,27.534995326705836,0
43.5012147668121,68.67700556057537,1,0,35.897200603606436,0
49.732714187573826,67.39501438061278,0,2,38.634169211093806,0
42.00671813512395,91.82507024177087,1,0,26.74290998192776,0
59.56530816201036,110.83698332689298,5,4,28.54111227542042,1
36.61803848970365,88.00940432910815,1,0,22.042976762518556,0
63.36429364723256,147.7216365615833,7,5,28.780124612061986,1
41.520964597767104,88.0787615879919,2,1,31.753925878774048,0
56.414203069598805,109.61624506101155,5,9,11.217538003087418,1
38.736571559995184,73.9208452970087,1,1,29.83156736545642,0
57.046981815420054,116.39548792277628,2,1,20.17621741594747,1
30.6673169146347,69.17319314157301,5,2,29.39126245808358,0
72.32259183855909,111.70234131979095,5,2,23.222338055219353,1
64.05936742266631,106.2611290910636,3,5,32.940063557217485,1
43.40750348686312,70.28318376130461,2,1,30.148780697478728,0
44.272568046824176,118.75708991196127,5,7,32.24590241323713,1
40.377168194507966,53.980341881028316,0,1,32.121171298559496,0
45.54091408368758,59.60094072874469,2,0,26.881155196520975,0
39.52814124982309,69.14106750282208,2,2,41.50205042723485,0
42.36916460455894,58.08696502797351,2,3,33.28276804316915,0
51.410490728657976,121.21623814351236,3,4,30.24309768551892,1
47.186781641667636,70.07306372740632,4,1,27.573182260854484,0
67.14550677765801,129.6284118428796,2,3,22.048739902822163,1
71.46906887054303,92.10505439175301,7,6,26.313966136895473,1
35.53772080321548,73.55022454421517,1,1,28.894434523557493,0
65.25760881036842,117.91096939998621,4,2,10.501740821936735,1
69.94240865647954,144.26575613663675,4,5,34.94129457147364,1
31.345634481172162,84.44338791981811,3,1,34.90773688365041,0
42.483570765056164,68.61735698828815,2,0,37.896064077536955,0
41.702946082002484,73.90695920928144,3,1,23.367639358444585,0
34.7875756288643,82.77926829238166,1,0,37.23488942176866,0
45.05731517704178,83.41475915530881,1,2,28.01147943046541,0
48.52507073603515,66.9919668778307,2,5,32.41124476340329,0
56.298106816029296,115.39427488612348,11,4,23.021916318181116,1
41.345120340687664,72.43637047027521,1,1,36.93379033065577,0
36.40796367215401,78.94924376944441,3,1,24.062007904852436,0
39.97718585504852,63.17657398879846,0,0,29.759022572320934,0
26.74515095803494,80.91506851922462,2,0,22.962441526410892,0
65.69565973373813,105.46423422693626,8,3,31.617182398651057,1
56.453892281456774,115.67137324268849,7,2,27.096727521302483,1
66.87866849173966,128.52410065729177,5,4,32.604664978440866,1
57.52280228809551,137.19041362520122,2,5,5.137454910218349,1
37.46462192238247,53.31548448088952,1,1,37.56798987326389,0
61.81204281692231,108.18787042668367,8,4,15.23951033331537,1
35.990860783251534,83.84015718932679,3,1,38.53302476839231,0
66.37361541656594,120.2277441381065,12,4,18.176353968540106,1
38.96261238658064,76.28625232841216,1,2,23.653023966921978,0
39.042335880433534,70.57474003024296,1,2,18.58598754979601,0
62.124935945380265,129.8664476422556,4,1,24.513273996304115,1
71.13166373564754,116.81633535240104,6,1,31.502475424492925,1
55.57944523104918,91.90491253604068,8,6,39.31137090039961,1
52.095977455976474,117.79210873847983,4,4,23.0243158565374,1
61.5003102753117,135.06564952144697,8,5,20.09624220393323,1
39.755514082629475,55.94810153196425,4,1,27.369188232262555,0
53.025802072245895,145.39988453610573,6,8,25.214726232494964,1
59.00458141514865,111.4645895658721,8,5,24.387952698559733,1
37.94061516938766,65.12393775927507,1,1,27.837209060901895,0
63.551886572484236,115.79237123063295,7,6,29.41857049880248,1
36.99680655040598,67.08306250206724,2,1,28.852747730840218,0
47.9101909148189,66.11930810202585,2,0,26.65799015848366,0
54.26741209260716,132.1439165395783,9,5,31.82999364368475,1
65.30180661215414,107.89290025530995,7,7,23.317702337968896,1
60.59203209554292,121.45104649107022,7,3,29.3161677028019,1
43.51820807896588,71.59158945332106,3,4,27.03822022173973,0
41.29861250860741,60.956833748955916,2,1,29.257242974964754,0
37.09928174248612,83.69254797421875,0,0,24.307163134751903,0
38.064346751052426,69.54588782067762,2,2,27.53438588800114,0
36.00851377730773,56.20680771985473,2,0,26.345349800290403,0
62.90492502195619,124.66664986714792,10,6,11.772454955326928,1
65.66073457579695,137.67379271322002,11,5,27.856951389448493,1
63.7844074258657,134.05990937731315,7,6,21.328030903630644,1
44.91345491972757,86.65474444462576,2,1,35.07185032509065,0
62.604366522576576,153.65881913254574,6,3,5.918218049303672,1
41.21669724661346,67.5876394214367,1,1,31.760276982571483,0
38.909770523038134,61.52366071380915,1,0,26.7395555570347,0
40.82380420618259,70.50887701856018,1,3,21.99548010761742,0
83.83243971041111,118.33060638592039,6,2,18.9529382352301,1
57.09150364357945,110.39051654796057,4,1,27.22192791452654,1
63.74152083087108,139.65908869220195,5,3,33.197713801686916,1
43.23581348393522,71.26094827824029,3,2,31.404959338675162,0
52.10445810798755,86.1631300335788,5,4,28.017067844910535,1
48.382186561376415,73.26927373764163,3,0,28.90449735595568,0
72.25731015686837,103.10358466675866,3,10,19.02425814198444,1
62.15242154412566,106.49759658189505,3,4,22.10585907569743,1
44.25323833891125,68.43257924217724,1,0,25.4612190992654,0
31.27834640360871,75.8224447756376,5,0,27.931972332891778,0
53.73131954012974,121.96471693795554,9,3,19.004803434279673,1
29.347167600964,77.68207216631737,2,0,31.07698252728144,0
66.91255985711157,124.59201829654133,6,6,23.38258324211371,1
45.949556986205835,80.13675740543863,2,3,32.757381376197614,0
40.89637302213342,75.32859892813458,2,2,23.730958831033714,0
43.38679760843211,62.24965810576276,0,1,24.80728089578014,0
56.83773161587055,143.8944614404107,7,1,35.25647352436967,1
44.89429025390898,70.85318142565023,1,3,25.95867139179537,0
54.32455074137219,129.66893148622765,6,8,19.601597903154968,1
60.07619326346886,117.79534526929294,4,3,22.32858233210752,1
59.75797870619664,117.19449556687918,2,6,38.68297838082901,1
39.14907688737536,65.46771950672725,4,0,26.415888396985977,0
34.509272609845766,66.38188660767433,0,1,32.8045972397062,0
51.659378442635386,102.4164936984504,4,2,26.267439199397575,1
40.922756515985185,85.42109952567876,4,2,40.03046444079561,0
54.595550725225685,112.8895269613037,4,5,31.404464360824818,1
64.41508777457723,130.20345312626444,5,3,33.04770413215123,1
41.58573492355237,69.54138740630978,3,1,25.843646130238447,0
52.626775041773904,103.42910542353488,7,5,29.615156836579292,1
40.77518311797759,95.69926839690334,0,1,24.464477726999892,0
57.55848923615399,135.7036769173221,8,2,29.26668231646021,1
45.279378043953976,119.51579083425794,4,3,29.055932880292787,1
72.39472741416847,108.97794439184463,4,3,13.403152363082867,1
67.42412527321349,123.1273795586337,6,6,25.114619693519057,1
42.797885307552335,61.86469650633764,0,1,33.410347450313154,0
40.16362245770354,67.33085287985679,3,1,31.354872694230963,0
44.678391965737305,82.71555094994159,0,0,33.60836032021618,0
71.62204436100947,142.93121775811363,7,6,24.432678246947795,1
53.90065639517668,108.59454538175804,5,1,22.24471892576893,1
39.813888817450795,77.2762954363698,0,0,30.259729429036497,0
40.960245582450156,66.908835357975,0,3,24.64702830882199,0
56.61551519179376,124.40015312890844,1,4,37.78198048218732,1
48.610643028424846,67.71017138509754,0,1,30.450214188266433,0
36.03359053083163,75.40112711683126,1,0,23.587506894392387,0
41.34330713341886,71.03544138639393,4,0,19.188903895411034,0
54.37031680534854,145.38519858694806,3,7,26.01028530208226,1
40.8484689617601,62.99884126794992,3,2,23.05213766618202,0
64.77842693465215,110.42246963584188,7,3,25.451766441068056,1
49.897081970174575,101.55710623173921,6,4,35.72666267811336,1
62.397181502698785,133.98652306432,3,3,22.094297977256414,1
40.49033769769472,82.95871781863015,2,0,30.458762422241865,0
35.6184066601291,70.37660233167938,1,0,24.991899950525422,0
63.690908168640746,131.19574621475346,11,5,24.19617302439645,1
45.77177169204462,65.22618269424679,4,2,28.48837878961846,0
37.959495804198895,60.04184605209771,2,1,33.255681209118286,0
81.1030540180816,124.52810071081518,6,4,20.79730014990226,1
42.073239925523914,77.51130847805851,1,2,33.120357075597376,0
58.54486465189303,122.07285955176022,10,3,27.873850597293316,1
